"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.3435e-30,1,0.001104,0.001104,0,0
-3.217e-30,1,0.001106,0.001106,0,0
-1.0778e-29,1,0.001108,0.001108,0,0
-1.2933e-29,1,0.00111,0.00111,0,0
-1.1254e-29,1,0.001112,0.001112,0,0
-9.5744e-30,1,0.001114,0.001114,0,0
-7.8951e-30,1,0.001116,0.001116,0,0
-6.2158e-30,1,0.001118,0.001118,0,0
-4.5365e-30,1,0.00112,0.00112,0,0
-2.8572e-30,1,0.001122,0.001122,0,0
-1.1779e-30,1,0.001124,0.001124,0,0
5.0146e-31,1,0.001126,0.001126,0,0
2.1808e-30,1,0.001128,0.001128,0,0
2.92e-30,1,0.00113,0.00113,0,0
2.547e-30,1,0.001132,0.001132,0,0
2.174e-30,1,0.001134,0.001134,0,0
1.801e-30,1,0.001136,0.001136,0,0
1.428e-30,1,0.001138,0.001138,0,0
1.055e-30,1,0.00114,0.00114,0,0
6.8197e-31,1,0.001142,0.001142,0,0
3.0897e-31,1,0.001144,0.001144,0,0
-6.4034e-32,1,0.001146,0.001146,0,0
-4.3701e-31,1,0.001148,0.001148,0,0
-6.5909e-31,1,0.00115,0.00115,0,0
-5.7624e-31,1,0.001152,0.001152,0,0
