t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
22.452681775019734,771954121398615.8,1.4541052655892115e+19,3399190421749.6685,1.9578259319085064e+16,1.5052241847509718e+17,3.589754602072387e+18,1.0780422022713725e+19
23.00173541052013,771959051244510.6,1.487824777890877e+19,3399212130167.148,2.001006146412422e+16,1.5409925822932934e+17,3.6756113284581775e+18,1.1027751772493775e+19
23.561770118730532,771963933748727.6,1.5221241262028532e+19,3399233630095.309,2.0448244164669944e+16,1.577417842355987e+17,3.763066691548017e+18,1.1279209178912872e+19
24.133005521105144,771968773124153.8,1.557011447010383e+19,3399254940085.7393,2.0892856185666324e+16,1.6145108392232256e+17,3.8521480541461064e+18,1.1534847107821685e+19
24.715665631527248,771973573475484.1,1.59249492024289e+19,3399276078213.5757,2.1343944763863876e+16,1.6522825792239245e+17,3.942883150668837e+18,1.179471847622426e+19
25.309978944157795,771978338808160.5,1.628582766463868e+19,3399297062116.8613,2.1801555512535692e+16,1.6907442002727882e+17,4.0353000881098813e+18,1.205887622335312e+19
25.91617852304095,771983073036835.6,1.6652832439168127e+19,3399317909033.8633,2.2265732323504344e+16,1.7299069712973194e+17,4.129427346800156e+18,1.2327373280523794e+19
26.53450209350177,771987779993429.2,1.7026046454238253e+19,3399338635838.479,2.2736517266476996e+16,1.7697822915454886e+17,4.225293780951642e+18,1.2600262539746963e+19
27.165192135371807,771992463434770.1,1.7405552951335766e+19,3399359259073.9424,2.3213950485691816e+16,1.8103816897684774e+17,4.322928618973594e+18,1.2877596821076939e+19
27.808495978079243,771997127049904.1,1.7791435451153717e+19,3399379794984.996,2.3698070093883732e+16,1.8517168232728368e+17,4.422361463549336e+18,1.315942883867637e+19
28.464665897640828,772001774467072.4,1.8183777717961413e+19,3399400259548.6016,2.4188912063583544e+16,1.893799476836187e+17,4.5236222914614856e+18,1.3445811165578015e+19
29.133959215593645,772006409260398.0,1.858266372237258e+19,3399420668503.395,2.468651011577096e+16,1.936641561480412e+17,4.626741453152905e+18,1.3736796197125935e+19
29.816638399905518,772011034956308.6,1.8988177602481762e+19,3399441037377.9756,2.5190895605908332e+16,1.980255113096116e+17,4.731749672010409e+18,1.4032436113079843e+19
30.51297116790363,772015655039724.6,1.9400403623340323e+19,3399461381518.1475,2.570209740738917e+16,2.024652290911976e+17,4.838678043357813e+18,1.433278283836751e+19
31.223230591261704,772020272960030.0,1.9819426134744154e+19,3399481716113.2144,2.6220141792442844e+16,2.0698453758023725e+17,4.947558033144379e+18,1.4637888002472423e+19
31.947695203086937,772024892136852.6,2.024532952730715e+19,3399502056221.4385,2.674505231054536e+16,2.1158467684265805e+17,5.058421476314445e+18,1.4947802897445317e+19
32.686649107148675,772029515965677.9,2.0678198186795794e+19,3399522416794.752,2.7276849664393176e+16,2.1626689871925443e+17,5.17130057484346e+18,1.5262578434530314e+19
33.44038208929165,772034147823309.4,2.1118116446702006e+19,3399542812702.8105,2.7815551583507812e+16,2.2103246660381286e+17,5.286227895425282e+18,1.558226509939876e+19
34.20918973107749,772038791073196.9,2.156516853903329e+19,3399563258756.4536,2.836117269554633e+16,2.258826552022541e+17,5.403236366795097e+18,1.5906912905986077e+19
34.993373525699035,772043449070658.9,2.2019438543301603e+19,3399583769730.7007,2.8913724395404136e+16,2.3081875027204256e+17,5.522359276671939e+18,1.6236571348929386e+19
35.793240996213015,772048125168000.1,2.2481010333693997e+19,3399604360387.288,2.9473214712205876e+16,2.3584204834109622e+17,5.643630268304272e+18,1.65712893546069e+19
36.60910581613728,772052822719556.1,2.2949967524411654e+19,3399625045496.8716,3.0039648174291516e+16,2.409538564054114e+17,5.767083336601647e+18,1.6911115230782534e+19
37.44128793246003,772057545086667.6,2.3426393413165523e+19,3399645839860.9585,3.0613025672315852e+16,2.461554916045982e+17,5.892752823835074e+18,1.7256096614862625e+19
38.29011369110923,772062295642608.9,2.3910370922820674e+19,3399666758333.587,3.1193344320591204e+16,2.5144828087450534e+17,6.020673414888154e+18,1.7606280420775033e+19
39.15591596493141,772067077777482.6,2.4401982541183738e+19,3399687815842.875,3.1780597316816224e+16,2.568335605760962e+17,6.150880132040715e+18,1.7961712784484528e+19
40.03903428423004,772071894903088.5,2.490131025893241e+19,3399709027412.4873,3.237477380034549e+16,2.6231267609971725e+17,6.283408329266084e+18,1.8322439008162351e+19
40.93981496991464,772076750457786.8,2.540843550568833e+19,3399730408183.027,3.2975858709168668e+16,2.6788698144388736e+17,6.418293686022788e+18,1.8688503503031636e+19
41.85861126931294,772081647911368.8,2.592343908423966e+19,3399751973433.4946,3.35838326357817e+16,2.7355783876771664e+17,6.555572200521015e+18,1.9059949730915267e+19
42.7957834946992,772086590769944.1,2.6446401102923207e+19,3399773738602.809,3.419867168214672e+16,2.793266179160477e+17,6.695280182443637e+18,1.9436820144516887e+19
43.751699164593184,772091582580858.1,2.6977400906180874e+19,3399795719311.4526,3.4820347313952388e+16,2.851946959163983e+17,6.837454245101254e+18,1.9819156126470975e+19
