"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.7577e+21,1,0.000496,0.000496,0,0
7.7575e+21,1,0.000498,0.000498,0,0
7.7572e+21,1,0.0005,0.0005,0,0
7.757e+21,1,0.000502,0.000502,0,0
7.7568e+21,1,0.000504,0.000504,0,0
7.7565e+21,1,0.000506,0.000506,0,0
7.7563e+21,1,0.000508,0.000508,0,0
7.7561e+21,1,0.00051,0.00051,0,0
7.7558e+21,1,0.000512,0.000512,0,0
7.7556e+21,1,0.000514,0.000514,0,0
7.7554e+21,1,0.000516,0.000516,0,0
7.7551e+21,1,0.000518,0.000518,0,0
7.7549e+21,1,0.00052,0.00052,0,0
7.7547e+21,1,0.000522,0.000522,0,0
7.7544e+21,1,0.000524,0.000524,0,0
7.7542e+21,1,0.000526,0.000526,0,0
7.754e+21,1,0.000528,0.000528,0,0
7.7537e+21,1,0.00053,0.00053,0,0
7.7535e+21,1,0.000532,0.000532,0,0
7.7533e+21,1,0.000534,0.000534,0,0
7.753e+21,1,0.000536,0.000536,0,0
7.7528e+21,1,0.000538,0.000538,0,0
7.7526e+21,1,0.00054,0.00054,0,0
7.7524e+21,1,0.000542,0.000542,0,0
7.7521e+21,1,0.000544,0.000544,0,0
7.7519e+21,1,0.000546,0.000546,0,0
7.7517e+21,1,0.000548,0.000548,0,0
7.7514e+21,1,0.00055,0.00055,0,0
7.7512e+21,1,0.000552,0.000552,0,0
7.751e+21,1,0.000554,0.000554,0,0
7.7507e+21,1,0.000556,0.000556,0,0
7.7505e+21,1,0.000558,0.000558,0,0
7.7503e+21,1,0.00056,0.00056,0,0
7.7501e+21,1,0.000562,0.000562,0,0
7.7498e+21,1,0.000564,0.000564,0,0
7.7496e+21,1,0.000566,0.000566,0,0
7.7494e+21,1,0.000568,0.000568,0,0
7.7492e+21,1,0.00057,0.00057,0,0
7.7489e+21,1,0.000572,0.000572,0,0
7.7487e+21,1,0.000574,0.000574,0,0
7.7485e+21,1,0.000576,0.000576,0,0
7.7483e+21,1,0.000578,0.000578,0,0
7.748e+21,1,0.00058,0.00058,0,0
7.7478e+21,1,0.000582,0.000582,0,0
7.7476e+21,1,0.000584,0.000584,0,0
7.7473e+21,1,0.000586,0.000586,0,0
7.7471e+21,1,0.000588,0.000588,0,0
7.7469e+21,1,0.00059,0.00059,0,0
7.7467e+21,1,0.000592,0.000592,0,0
7.7465e+21,1,0.000594,0.000594,0,0
7.7462e+21,1,0.000596,0.000596,0,0
7.746e+21,1,0.000598,0.000598,0,0
7.7458e+21,1,0.0006,0.0006,0,0
7.7456e+21,1,0.000602,0.000602,0,0
7.7453e+21,1,0.000604,0.000604,0,0
7.7451e+21,1,0.000606,0.000606,0,0
7.7449e+21,1,0.000608,0.000608,0,0
7.7447e+21,1,0.00061,0.00061,0,0
7.7444e+21,1,0.000612,0.000612,0,0
7.7442e+21,1,0.000614,0.000614,0,0
7.744e+21,1,0.000616,0.000616,0,0
7.7438e+21,1,0.000618,0.000618,0,0
7.7436e+21,1,0.00062,0.00062,0,0
7.7433e+21,1,0.000622,0.000622,0,0
7.7431e+21,1,0.000624,0.000624,0,0
7.7429e+21,1,0.000626,0.000626,0,0
7.7427e+21,1,0.000628,0.000628,0,0
7.7425e+21,1,0.00063,0.00063,0,0
7.7422e+21,1,0.000632,0.000632,0,0
7.742e+21,1,0.000634,0.000634,0,0
7.7418e+21,1,0.000636,0.000636,0,0
7.7416e+21,1,0.000638,0.000638,0,0
7.7414e+21,1,0.00064,0.00064,0,0
7.7411e+21,1,0.000642,0.000642,0,0
7.7409e+21,1,0.000644,0.000644,0,0
7.7407e+21,1,0.000646,0.000646,0,0
7.7405e+21,1,0.000648,0.000648,0,0
7.7403e+21,1,0.00065,0.00065,0,0
7.74e+21,1,0.000652,0.000652,0,0
7.7398e+21,1,0.000654,0.000654,0,0
7.7396e+21,1,0.000656,0.000656,0,0
7.7394e+21,1,0.000658,0.000658,0,0
7.7392e+21,1,0.00066,0.00066,0,0
7.739e+21,1,0.000662,0.000662,0,0
7.7387e+21,1,0.000664,0.000664,0,0
7.7385e+21,1,0.000666,0.000666,0,0
7.7383e+21,1,0.000668,0.000668,0,0
7.7381e+21,1,0.00067,0.00067,0,0
7.7379e+21,1,0.000672,0.000672,0,0
7.7377e+21,1,0.000674,0.000674,0,0
7.7375e+21,1,0.000676,0.000676,0,0
7.7372e+21,1,0.000678,0.000678,0,0
7.737e+21,1,0.00068,0.00068,0,0
7.7368e+21,1,0.000682,0.000682,0,0
7.7366e+21,1,0.000684,0.000684,0,0
7.7364e+21,1,0.000686,0.000686,0,0
7.7362e+21,1,0.000688,0.000688,0,0
7.736e+21,1,0.00069,0.00069,0,0
7.7357e+21,1,0.000692,0.000692,0,0
7.7355e+21,1,0.000694,0.000694,0,0
7.7353e+21,1,0.000696,0.000696,0,0
7.7351e+21,1,0.000698,0.000698,0,0
7.7349e+21,1,0.0007,0.0007,0,0
7.7347e+21,1,0.000702,0.000702,0,0
7.7345e+21,1,0.000704,0.000704,0,0
7.7343e+21,1,0.000706,0.000706,0,0
7.734e+21,1,0.000708,0.000708,0,0
7.7338e+21,1,0.00071,0.00071,0,0
7.7336e+21,1,0.000712,0.000712,0,0
7.7334e+21,1,0.000714,0.000714,0,0
7.7332e+21,1,0.000716,0.000716,0,0
7.733e+21,1,0.000718,0.000718,0,0
7.7328e+21,1,0.00072,0.00072,0,0
7.7326e+21,1,0.000722,0.000722,0,0
7.7324e+21,1,0.000724,0.000724,0,0
7.7322e+21,1,0.000726,0.000726,0,0
7.7319e+21,1,0.000728,0.000728,0,0
7.7317e+21,1,0.00073,0.00073,0,0
7.7315e+21,1,0.000732,0.000732,0,0
7.7313e+21,1,0.000734,0.000734,0,0
7.7311e+21,1,0.000736,0.000736,0,0
7.7309e+21,1,0.000738,0.000738,0,0
7.7307e+21,1,0.00074,0.00074,0,0
7.7305e+21,1,0.000742,0.000742,0,0
7.7303e+21,1,0.000744,0.000744,0,0
7.7301e+21,1,0.000746,0.000746,0,0
7.7299e+21,1,0.000748,0.000748,0,0
7.7297e+21,1,0.00075,0.00075,0,0
7.7295e+21,1,0.000752,0.000752,0,0
7.7293e+21,1,0.000754,0.000754,0,0
7.729e+21,1,0.000756,0.000756,0,0
7.7288e+21,1,0.000758,0.000758,0,0
7.7286e+21,1,0.00076,0.00076,0,0
7.7284e+21,1,0.000762,0.000762,0,0
7.7282e+21,1,0.000764,0.000764,0,0
7.728e+21,1,0.000766,0.000766,0,0
7.7278e+21,1,0.000768,0.000768,0,0
7.7276e+21,1,0.00077,0.00077,0,0
7.7274e+21,1,0.000772,0.000772,0,0
7.7272e+21,1,0.000774,0.000774,0,0
7.727e+21,1,0.000776,0.000776,0,0
7.7268e+21,1,0.000778,0.000778,0,0
7.7266e+21,1,0.00078,0.00078,0,0
7.7264e+21,1,0.000782,0.000782,0,0
7.7262e+21,1,0.000784,0.000784,0,0
7.726e+21,1,0.000786,0.000786,0,0
7.7258e+21,1,0.000788,0.000788,0,0
7.7256e+21,1,0.00079,0.00079,0,0
7.7254e+21,1,0.000792,0.000792,0,0
7.7252e+21,1,0.000794,0.000794,0,0
7.725e+21,1,0.000796,0.000796,0,0
7.7248e+21,1,0.000798,0.000798,0,0
7.7246e+21,1,0.0008,0.0008,0,0
7.7244e+21,1,0.000802,0.000802,0,0
7.7242e+21,1,0.000804,0.000804,0,0
7.724e+21,1,0.000806,0.000806,0,0
7.7238e+21,1,0.000808,0.000808,0,0
7.7236e+21,1,0.00081,0.00081,0,0
7.7234e+21,1,0.000812,0.000812,0,0
7.7232e+21,1,0.000814,0.000814,0,0
7.723e+21,1,0.000816,0.000816,0,0
7.7228e+21,1,0.000818,0.000818,0,0
7.7226e+21,1,0.00082,0.00082,0,0
7.7224e+21,1,0.000822,0.000822,0,0
7.7222e+21,1,0.000824,0.000824,0,0
7.722e+21,1,0.000826,0.000826,0,0
7.7218e+21,1,0.000828,0.000828,0,0
7.7216e+21,1,0.00083,0.00083,0,0
7.7214e+21,1,0.000832,0.000832,0,0
7.7212e+21,1,0.000834,0.000834,0,0
7.721e+21,1,0.000836,0.000836,0,0
7.7208e+21,1,0.000838,0.000838,0,0
7.7206e+21,1,0.00084,0.00084,0,0
7.7205e+21,1,0.000842,0.000842,0,0
7.7203e+21,1,0.000844,0.000844,0,0
7.7201e+21,1,0.000846,0.000846,0,0
7.7199e+21,1,0.000848,0.000848,0,0
7.7197e+21,1,0.00085,0.00085,0,0
7.7195e+21,1,0.000852,0.000852,0,0
7.7193e+21,1,0.000854,0.000854,0,0
7.7191e+21,1,0.000856,0.000856,0,0
7.7189e+21,1,0.000858,0.000858,0,0
7.7187e+21,1,0.00086,0.00086,0,0
7.7185e+21,1,0.000862,0.000862,0,0
7.7183e+21,1,0.000864,0.000864,0,0
7.7181e+21,1,0.000866,0.000866,0,0
7.7179e+21,1,0.000868,0.000868,0,0
7.7178e+21,1,0.00087,0.00087,0,0
7.7176e+21,1,0.000872,0.000872,0,0
7.7174e+21,1,0.000874,0.000874,0,0
7.7172e+21,1,0.000876,0.000876,0,0
7.717e+21,1,0.000878,0.000878,0,0
7.7168e+21,1,0.00088,0.00088,0,0
7.7166e+21,1,0.000882,0.000882,0,0
7.7164e+21,1,0.000884,0.000884,0,0
7.7162e+21,1,0.000886,0.000886,0,0
7.7161e+21,1,0.000888,0.000888,0,0
7.7159e+21,1,0.00089,0.00089,0,0
7.7157e+21,1,0.000892,0.000892,0,0
7.7155e+21,1,0.000894,0.000894,0,0
7.7153e+21,1,0.000896,0.000896,0,0
7.7151e+21,1,0.000898,0.000898,0,0
7.7149e+21,1,0.0009,0.0009,0,0
7.7147e+21,1,0.000902,0.000902,0,0
7.7146e+21,1,0.000904,0.000904,0,0
7.7144e+21,1,0.000906,0.000906,0,0
7.7142e+21,1,0.000908,0.000908,0,0
7.714e+21,1,0.00091,0.00091,0,0
7.7138e+21,1,0.000912,0.000912,0,0
7.7136e+21,1,0.000914,0.000914,0,0
7.7134e+21,1,0.000916,0.000916,0,0
7.7133e+21,1,0.000918,0.000918,0,0
7.7131e+21,1,0.00092,0.00092,0,0
7.7129e+21,1,0.000922,0.000922,0,0
7.7127e+21,1,0.000924,0.000924,0,0
7.7125e+21,1,0.000926,0.000926,0,0
7.7123e+21,1,0.000928,0.000928,0,0
7.7122e+21,1,0.00093,0.00093,0,0
7.712e+21,1,0.000932,0.000932,0,0
7.7118e+21,1,0.000934,0.000934,0,0
7.7116e+21,1,0.000936,0.000936,0,0
7.7114e+21,1,0.000938,0.000938,0,0
7.7113e+21,1,0.00094,0.00094,0,0
7.7111e+21,1,0.000942,0.000942,0,0
7.7109e+21,1,0.000944,0.000944,0,0
7.7107e+21,1,0.000946,0.000946,0,0
7.7105e+21,1,0.000948,0.000948,0,0
7.7103e+21,1,0.00095,0.00095,0,0
7.7102e+21,1,0.000952,0.000952,0,0
7.71e+21,1,0.000954,0.000954,0,0
7.7098e+21,1,0.000956,0.000956,0,0
7.7096e+21,1,0.000958,0.000958,0,0
7.7095e+21,1,0.00096,0.00096,0,0
7.7093e+21,1,0.000962,0.000962,0,0
7.7091e+21,1,0.000964,0.000964,0,0
7.7089e+21,1,0.000966,0.000966,0,0
7.7087e+21,1,0.000968,0.000968,0,0
7.7086e+21,1,0.00097,0.00097,0,0
7.7084e+21,1,0.000972,0.000972,0,0
7.7082e+21,1,0.000974,0.000974,0,0
7.708e+21,1,0.000976,0.000976,0,0
7.7079e+21,1,0.000978,0.000978,0,0
7.7077e+21,1,0.00098,0.00098,0,0
7.7075e+21,1,0.000982,0.000982,0,0
7.7073e+21,1,0.000984,0.000984,0,0
7.7072e+21,1,0.000986,0.000986,0,0
7.707e+21,1,0.000988,0.000988,0,0
7.7068e+21,1,0.00099,0.00099,0,0
7.7066e+21,1,0.000992,0.000992,0,0
7.7065e+21,1,0.000994,0.000994,0,0
7.7063e+21,1,0.000996,0.000996,0,0
7.7061e+21,1,0.000998,0.000998,0,0
7.7059e+21,1,0.001,0.001,0,0
7.7058e+21,1,0.001002,0.001002,0,0
7.7056e+21,1,0.001004,0.001004,0,0
7.7054e+21,1,0.001006,0.001006,0,0
7.7053e+21,1,0.001008,0.001008,0,0
7.7051e+21,1,0.00101,0.00101,0,0
7.7049e+21,1,0.001012,0.001012,0,0
7.7047e+21,1,0.001014,0.001014,0,0
7.7046e+21,1,0.001016,0.001016,0,0
7.7044e+21,1,0.001018,0.001018,0,0
7.7042e+21,1,0.00102,0.00102,0,0
7.7041e+21,1,0.001022,0.001022,0,0
7.7039e+21,1,0.001024,0.001024,0,0
7.7037e+21,1,0.001026,0.001026,0,0
7.7036e+21,1,0.001028,0.001028,0,0
7.7034e+21,1,0.00103,0.00103,0,0
7.7032e+21,1,0.001032,0.001032,0,0
7.703e+21,1,0.001034,0.001034,0,0
7.7029e+21,1,0.001036,0.001036,0,0
7.7027e+21,1,0.001038,0.001038,0,0
7.7025e+21,1,0.00104,0.00104,0,0
7.7024e+21,1,0.001042,0.001042,0,0
7.7022e+21,1,0.001044,0.001044,0,0
7.702e+21,1,0.001046,0.001046,0,0
7.7019e+21,1,0.001048,0.001048,0,0
7.7017e+21,1,0.00105,0.00105,0,0
7.7015e+21,1,0.001052,0.001052,0,0
7.7014e+21,1,0.001054,0.001054,0,0
7.7012e+21,1,0.001056,0.001056,0,0
7.7011e+21,1,0.001058,0.001058,0,0
7.7009e+21,1,0.00106,0.00106,0,0
7.7007e+21,1,0.001062,0.001062,0,0
7.7006e+21,1,0.001064,0.001064,0,0
7.7004e+21,1,0.001066,0.001066,0,0
7.7002e+21,1,0.001068,0.001068,0,0
7.7001e+21,1,0.00107,0.00107,0,0
7.6999e+21,1,0.001072,0.001072,0,0
7.6997e+21,1,0.001074,0.001074,0,0
7.6996e+21,1,0.001076,0.001076,0,0
7.6994e+21,1,0.001078,0.001078,0,0
7.6993e+21,1,0.00108,0.00108,0,0
7.6991e+21,1,0.001082,0.001082,0,0
7.6989e+21,1,0.001084,0.001084,0,0
7.6988e+21,1,0.001086,0.001086,0,0
7.6986e+21,1,0.001088,0.001088,0,0
7.6985e+21,1,0.00109,0.00109,0,0
7.6983e+21,1,0.001092,0.001092,0,0
7.6981e+21,1,0.001094,0.001094,0,0
7.698e+21,1,0.001096,0.001096,0,0
7.6978e+21,1,0.001098,0.001098,0,0
7.6977e+21,1,0.0011,0.0011,0,0
7.6975e+21,1,0.001102,0.001102,0,0
7.6974e+21,1,0.001104,0.001104,0,0
7.6972e+21,1,0.001106,0.001106,0,0
7.697e+21,1,0.001108,0.001108,0,0
7.6969e+21,1,0.00111,0.00111,0,0
7.6967e+21,1,0.001112,0.001112,0,0
7.6966e+21,1,0.001114,0.001114,0,0
7.6964e+21,1,0.001116,0.001116,0,0
7.6963e+21,1,0.001118,0.001118,0,0
7.6961e+21,1,0.00112,0.00112,0,0
7.6959e+21,1,0.001122,0.001122,0,0
7.6958e+21,1,0.001124,0.001124,0,0
7.6956e+21,1,0.001126,0.001126,0,0
7.6955e+21,1,0.001128,0.001128,0,0
7.6953e+21,1,0.00113,0.00113,0,0
7.6952e+21,1,0.001132,0.001132,0,0
7.695e+21,1,0.001134,0.001134,0,0
7.6949e+21,1,0.001136,0.001136,0,0
7.6947e+21,1,0.001138,0.001138,0,0
7.6946e+21,1,0.00114,0.00114,0,0
7.6944e+21,1,0.001142,0.001142,0,0
7.6943e+21,1,0.001144,0.001144,0,0
7.6941e+21,1,0.001146,0.001146,0,0
