t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
113.50666241362298,369.9999999999995,-5.420886051287963e+19,4.012947711719825e-206,4321829169000592.5,4.389401866621249e+19,4324423426078527.0,1.3360340979650847e+19,1.0142909262130098e+19,8.068234564513736e+18,9.121398227645745e+18,3.1924893796769905e+18
116.66028677768047,369.9999999999995,-5.4211546285296796e+19,9.693918805813475e-206,4382286819595015.0,4.449987536273011e+19,4383418756325855.0,1.3544467251886578e+19,1.028274238867456e+19,8.179465689690469e+18,9.247729131038196e+18,3.236705195864368e+18
119.87698362901911,369.9999999999995,-5.421407586786021e+19,4.00784260562095e-205,4440961847781948.5,4.510971226869035e+19,4442545251530704.0,1.3729445445474925e+19,1.04232081462575e+19,8.291200022946177e+18,9.375537145860323e+18,3.2814380010521313e+18
123.15801441738452,369.9999999999995,-5.421666943134243e+19,9.594461473894489e-205,4502830562301394.0,4.572323633023983e+19,4503220884150636.5,1.3915373249384489e+19,1.0564356254315407e+19,8.403477077606514e+18,9.504461998137706e+18,3.3265616993492296e+18
126.50466582151725,369.9999999999995,-5.421920761065181e+19,1.6297173964122622e-204,4564847782439800.0,4.634053645368534e+19,4563508784543496.0,1.410294449491111e+19,1.0706801843923712e+19,8.516786297065561e+18,9.633241082382914e+18,3.3716343788350715e+18
129.91825025373262,369.9999999999995,-5.422158685187753e+19,3.366193468205956e-204,4624672866128967.0,4.6962060823343415e+19,4623673162257782.0,1.429152490622525e+19,1.0850010313878094e+19,8.630702348566686e+18,9.763388821217722e+18,3.417186087427276e+18
133.4001063745923,369.9999999999995,-5.4224013602430665e+19,3.9447574977160696e-204,4687426355473192.0,4.7587566070906995e+19,4685467140478570.0,1.4481066462753184e+19,1.0993902886710663e+19,8.745162504746026e+18,9.894860239407458e+18,3.4632010837937e+18
136.95159961786916,369.9999999999995,-5.422640920228148e+19,2.3840195605973923e-204,4750849399559725.0,4.821707345545083e+19,4747045914649201.0,1.4672320618031761e+19,1.1139143753160602e+19,8.860695242023986e+18,1.0026234034754916e+19,3.5091819121653284e+18
140.57412272601158,369.9999999999995,-5.422865399709432e+19,-8.709762061729456e-204,4811949640686038.0,4.885103915698648e+19,4808385762142170.0,1.486469583240278e+19,1.1285237688757996e+19,8.976906560431553e+18,1.015894721480754e+19,3.5556315251837655e+18
144.26909629631683,369.9999999999995,-5.423093739650759e+19,-3.945497291690938e-203,4875843724383710.0,4.948924706391326e+19,4871400159377630.0,1.5058091344946446e+19,1.1432057713515252e+19,9.093695377289632e+18,1.0293078062427417e+19,3.6025773218507387e+18
148.0379693380282,369.9999999999995,-5.423319696869733e+19,-8.952217460005998e-203,4940554041997618.0,5.013170308136465e+19,4934252884123875.0,1.5253270708034075e+19,1.15802811910954e+19,9.211600653630683e+18,1.0427167201242388e+19,3.649508520435998e+18
