t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
18.430599558325603,4717642219463211.0,3.8707651957834835e+17,20773787796977.453,234055833290591.0,1686276087062302.5,5.595648564437097e+16,3.244612860063638e+17
18.899211549492115,4717611872303288.0,3.9687533894669677e+17,20773654150287.566,240033257198265.38,1729347305551887.0,5.738672377415364e+16,3.327808490833393e+17
19.37719578048196,4717586415686552.0,4.0687002236124966e+17,20773542039214.363,246130203673676.94,1773280047954968.2,5.884557097990516e+16,3.412666811719902e+17
19.864739696091597,4717565713666945.0,4.170644795065168e+17,20773450865107.582,252349059933255.3,1818091532894521.8,6.033359885378403e+16,3.4992210089537325e+17
20.36203449001343,4717549639968406.0,4.274626980336871e+17,20773380071899.35,258692260871960.0,1863799323356694.2,6.185139041711978e+16,3.587504930122983e+17
20.869275179813698,4717538077384767.0,4.38068745107255e+17,20773329143461.332,265162290011536.06,1910421333558427.5,6.339954034805086e+16,3.677553097291061e+17
21.38666068340997,4717530917226859.0,4.4888676898227386e+17,20773297601170.355,271761680467646.22,1957975835952540.5,6.497865521371495e+16,3.769400720373106e+17
21.91439389707817,4717528058812934.0,4.5992100061281216e+17,20773285001664.02,278493015936243.56,2006481468372967.8,6.658935370708171e+16,3.863083710776065e+17
22.452681775019734,4717529408998505.0,4.7117575529222266e+17,20773290934770.773,285358931699565.94,2055957241322960.0,6.823226688851861e+16,3.9586386953074797e+17
23.00173541052013,4717534881742488.0,4.8265543432582426e+17,20773315021599.125,292362115652128.9,2106422545409029.5,6.9908038432183016e+16,4.0561030303581626e+17
23.561770118730532,4717544397706489.0,4.9436452673662624e+17,20773356912773.133,299505309347113.1,2157897158923533.8,7.161732487733506e+16,4.155514816364013e+17
24.133005521105144,4717557883884478.0,5.0630761100472115e+17,20773416286801.71,306791309063536.8,2210401255578828.2,7.33607958846681e+16,4.2569129125523936e+17
24.715665631527248,4717575273260483.0,5.184893568409995e+17,20773492848571.203,314222966894625.56,2263955412395991.0,7.513913449775549e+16,4.360336951978443e+17
25.309978944157795,4717596504491912.0,5.309145269958417e+17,20773586327950.957,321803191857788.4,2318580617751163.5,7.695303740971373e+16,4.46582735685699e+17
25.91617852304095,4717621521616583.0,5.4358797910345894e+17,20773696478503.05,329534951026625.4,2374298279582618.5,7.880321523518504e+16,4.5734253541956986e+17
26.53450209350177,4717650273781444.0,5.565146675625709e+17,20773823076287.88,337421270685389.6,2431130233761763.0,8.069039278774382e+16,4.6831729917352205e+17
27.165192135371807,4717682714991396.0,5.696996454541088e+17,20773965918758.05,345465237506350.56,2489098752631255.5,8.261530936283312e+16,4.795113154202278e+17
27.808495978079243,4717718803876668.0,5.831480664966693e+17,20774124823733.742,353669999750499.94,2548226553713619.0,8.457871902634059e+16,4.9092895798816435e+17
28.464665897640828,4717758503477200.0,5.968651870404294e+17,20774299628453.75,362038768492052.25,2608536808593669.0,8.658139090892469e+16,5.0257468775131334e+17
29.133959215593645,4717801781042932.0,6.108563681002671e+17,20774490188695.52,370574818867214.6,2670053151978189.5,8.862410950620307e+16,5.1445305435198675e+17
29.816638399905518,4717848607848645.0,6.251270774288403e+17,20774696377960.098,379281491347683.4,2732799690936421.0,9.070767498492106e+16,5.2656869795740864e+17
30.51297116790363,4717898959022380.0,6.396828916303885e+17,20774918086716.383,388162193039366.7,2796801014324867.5,9.283290349521478e+16,5.3892635105070035e+17
31.223230591261704,4717952813386408.0,6.545294983160344e+17,20775155221700.96,397220399006809.06,2862082202400116.0,9.500062748909091e+16,5.515308402569281e+17
31.947695203086937,4718010153309807.0,6.696726983013869e+17,20775407705268.957,406459653623826.56,2928668836623364.0,9.721169604524472e+16,5.643870882048789e+17
32.686649107148675,4718070964571947.0,6.851184078472481e+17,20775675474792.61,415883571950866.2,2996587009660475.0,9.946697520034136e+16,5.775001154252485e+17
33.44038208929165,4718135236235915.0,7.008726609442592e+17,20775958482104.332,425495841139596.75,3065863335581402.5,1.0176734828688622e+17,5.908750422859332e+17
34.20918973107749,4718202960531413.0,7.169416116423031e+17,20776256692980.508,435300221865277.75,3136524960262941.5,1.0411371627781667e+17,6.045170909651334e+17
34.993373525699035,4718274132746248.0,7.333315364255539e+17,20776570086664.105,445300549787430.5,3208599571998801.0,1.0650699813794395e+17,6.18431587462991e+17
35.793240996213015,4718348751126065.0,7.500488366340067e+17,20776898655423.016,455500737039379.1,3282115412321221.0,1.0894813118238312e+17,6.32623963652481e+17
36.60910581613728,4718426816781568.0,7.67100040932402e+17,20777242404141.246,465904773747200.3,3357101287038088.0,1.1143807144210682e+17,6.470997593703245e+17
37.44128793246003,4718508333602846.0,7.84491807827434e+17,20777601349942.12,476516729578678.2,3433586577490075.0,1.1397779403676218e+17,6.618646245486506e+17
38.29011369110923,4718593308180361.0,8.022309282341669e+17,20777975521839.926,487340755322826.94,3511601252031968.0,1.1656829355489605e+17,6.769243213882136e+17
39.15591596493141,4718681749732078.0,8.203243280925933e+17,20778364960419.17,498381084500587.6,3591175877742706.5,1.192105844417322e+17,6.922847265739258e+17
40.03903428423004,4718773670036429.0,8.387790710352919e+17,20778769717539.42,509642035007292.75,3672341632368622.5,1.2190570139464926e+17,7.079518335335132e+17
40.93981496991464,4718869083370680.0,8.576023611071474e+17,20779189856063.906,521128010787527.06,3755130316504531.0,1.2465469976651179e+17,7.239317547401172e+17
41.85861126931294,4718968006454509.0,8.768015455381289e+17,20779625449610.918,532843503543003.1,3839574366017326.5,1.2745865597700696e+17,7.40230724059658e+17
42.7957834946992,4719070458398248.0,8.963841175701243e+17,20780076582326.117,544793094474094.0,3925706864716929.5,1.3031866793214602e+17,7.568550991438072e+17
43.751699164593184,4719176460655806.0,9.163577193388617e+17,20780543348674.95,556981456055678.9,4013561557279435.0,1.3323585545208926e+17,7.738113638694331e+17
44.72673314788505,4719286036981696.0,9.36730144811951e+17,20781025853253.64,569413353847955.4,4103172862427469.5,1.3621136070745955e+17,7.911061308253806e+17
45.721267810842754,4719399213392220.0,9.57509342784115e+17,20781524210618.2,582093648342909.2,4194575886372849.0,1.3924634866430875e+17,8.08746143847487e+17
46.73569316705961,4719516018130368.0,9.78703419930681e+17,20782038545129.746,595027296847117.4,4287806436526704.5,1.4234200753790922e+17,8.267382806027223e+17
47.770407030400804,4719636481634304.0,1.0003206439204381e+18,20782568990815.906,608219355401594.9,4382901035482354.0,1.4549954925554237e+17,8.450895552233869e+17
48.82581517100882,4719760636509320.0,1.0223694465889708e+18,20783115691247.086,621674980739394.8,4479896935276341.0,1.4872020992845994e+17,8.638071209922945e+17
49.902331474429,4719888517502947.0,1.0448584271736074e+18,20783678799427.15,635399432281697.0,4578832131933137.0,1.520052503332002e+17,8.828982730798906e+17
51.000378103917576,4720020161483142.0,1.0677963556111485e+18,20784258477697.133,649398074173117.4,4679745380299040.0,1.5535595640243875e+17,9.023704513342769e+17
52.120385665995926,4720155607419398.0,1.0911921758995397e+18,20784854897652.11,663676377357002.0,4782676209171092.0,1.5877363972556563e+17,9.222312431251291e+17
53.262793379315845,4720294896366623.0,1.1150550095246922e+18,20785468240070.25,678239921691476.2,4887664936726714.0,1.6225963805917344e+17,9.424883862424941e+17
54.42804924690216,4720438071451628.0,1.1393941589536768e+18,20786098694853.344,693094398107022.9,4994752686260148.0,1.6581531584765587e+17,9.631497718515072e+17
55.616610231840205,4720585177862193.0,1.164219111195512e+18,20786746460978.426,708245610806398.4,5103981402231595.0,1.694420647541112e+17,9.842234475040408e+17
56.828942436477014,4720736262838453.0,1.189539541430833e+18,20787411746460.28,723699479507698.6,5215393866635339.0,1.731413042017533e+17,1.0057176202083526e+18
58.06552128520656,4720891375666718.0,1.2153653167116923e+18,20788094768323.63,739462041731392.9,5329033715693120.0,1.7691448192603542e+17,1.0276406595577978e+18
59.32683171091069,4721050567675371.0,1.241706499732824e+18,20788795752585.613,755539455132185.0,5444945456879129.0,1.8076307453769706e+17,1.0500011009196878e+18
60.613368345128904,4721213892232985.0,1.2685733526756874e+18,20789514934247.184,771937999876545.8,5563174486283220.0,1.8468858809694592e+17,1.0728076486854153e+18
61.925635712031486,4721381404748459.0,1.295976341126632e+18,20790252557293.777,788664081066800.8,5683767106318973.0,1.8869255869899286e+17,1.0960691795829481e+18
63.264148426272115,4721553162673113.0,1.3239261380705636e+18,20791008874704.547,805724231212658.1,5806770543783418.0,1.927765530711634e+17,1.1197947460528559e+18
64.62943139479756,4721729225504697.0,1.3524336279615025e+18,20791784148470.016,823125112751088.9,5932232968275343.0,1.9694216918180726e+17,1.1439935796890166e+18
66.02202002269351,4721909654793271.0,1.381509910871466e+18,20792578649617.94,840873520615481.2,6060203510979242.0,2.0119103686124163e+17,1.1686750947451858e+18
67.44246042314738,4722094514148764.0,1.4111663067190707e+18,20793392658246.63,858976384854992.4,6190732283822135.0,2.0552481843495654e+17,1.1938488917086295e+18
68.89130963161033,4722283869250415.0,1.441414359579399e+18,20794226463566.45,877440773305094.8,6323870399010535.0,2.0994520936932806e+17,1.2195247609420419e+18
70.36913582424253,4722477787857766.0,1.4722658420765279e+18,20795080363948.297,896273894310240.4,6459669988955123.0,2.1445393893007635e+17,1.245712686394964e+18
71.87651854072739,4722676339823342.0,1.5037327598603092e+18,20795954666979.4,915483099499680.0,6598184226590713.0,2.190527708537212e+17,1.2724228493860065e+18
73.41404891154194,4722879597106938.0,1.5358273561688934e+18,20796849689526.215,935075886617408.2,6739467346099257.0,2.2374350403228573e+17,1.2996656324570957e+18
74.98232988977279,4723087633791433.0,1.568562116478585e+18,20797765757804.1,955059902407301.0,6883574664043912.0,2.2852797321150605e+17,1.3274516233010798e+18
76.58197648756824,4723300526100156.0,1.6019497732426017e+18,20798703207453.715,975442945554455.2,7030562600922088.0,2.334080497028103e+17,1.355791618764006e+18
78.21361601731961,4723518352415705.0,1.636003310720363e+18,20799662383623.996,996232969683813.4,7180488703145894.0,2.383856421093326e+17,1.3846966289234015e+18
79.87788833766601,4723741193300282.0,1.670735969898951e+18,20800643641061.57,1017438086417164.0,7333411665458216.0,2.4346269706623677e+17,1.4141778812438968e+18
81.57544610441933,4723969131517461.0,1.7061612535083873e+18,20801647344206.64,1039066568489600.6,7489391353793118.0,2.4864119999562368e+17,1.444246824811619e+18
83.30695502650772,4724202252055316.0,1.7422929311324495e+18,20802673867294.895,1061126852926576.9,7648488828589137.0,2.539231758763103e+17,1.4749151346487012e+18
85.07309412703788,4724440642151004.0,1.7791450444167224e+18,20803723594465.79,1083627544282691.1,7810766368564504.0,2.5931069002876237e+17,1.5061947161093665e+18
86.87455600957864,4724684391316778.0,1.816731912375629e+18,20804796919876.777,1106577417943373.8,7976287494963260.0,2.6480584891547827e+17,1.5380977093590085e+18
88.71204712977021,4724933591367210.0,1.8550681368002473e+18,20805894247823.67,1129985423490642.8,8145116996281521.0,2.7041080095712237e+17,1.5706364939377375e+18
90.58628807236562,4725188336447954.0,1.8941686077686554e+18,20807015992866.867,1153860688134150.2,8317320953483337.0,2.761277373647092e+17,1.603823693409888e+18
92.49801383381293,4725448723065724.0,1.9340485092606853e+18,20808162579963.63,1178212520208721.2,8492966765715615.0,2.8195889298815418e+17,1.6376721801009608e+18
94.4479741104892,4725714850119664.0,1.974723324878914e+18,20809334444606.035,1203050412739655.8,8672123176532092.0,2.8790654718150058e+17,1.6721950799235776e+18
96.43693359269899,4725986818934045.0,2.016208843677775e+18,20810532032965.094,1228384047077047.2,8854860300636074.0,2.939730246851491e+17,1.707405777293946e+18
98.46567226455298,4726264733292269.0,2.058521166102705e+18,20811755802040.35,1254223296600390.8,9041249651152322.0,3.0016069652541446e+17,1.743317920140443e+18
100.53498570984404,4726548699472207.0,2.101676710041268e+18,20813006219815.59,1280578230494827.8,9231364167438212.0,3.064719809317464e+17,1.7799454250058964e+18
102.64568542404092,4726838826282839.0,2.1456922169882225e+18,20814283765420.195,1307459117600333.2,9425278243444886.0,3.129093442719497e+17,1.817302482245179e+18
104.79859913252174,4727135225102250.0,2.190584758326512e+18,20815588929296.32,1334876430335207.2,9623067756639084.0,3.19475302005755e+17,1.8554035613197504e+18
106.99457111517218,4727438009916919.0,2.2363717417262344e+18,20816922213372.008,1362840848695256.0,9824810097496534.0,3.2617241965708954e+17,1.8942634161908221e+18
109.23446253747562,4727747297362320.0,2.2830709176636116e+18,20818284131240.004,1391363264330059.5,1.0030584199578166e+16,3.33003313805406e+17,1.9338970908128036e+18
111.51915178822514,4728063206764884.0,2.3307003860620626e+18,20819675208342.402,1420454784697745.8,1.0240470570200462e+16,3.3997065309643904e+17,1.9743199247287498e+18
113.84953482398966,4728385860185284.0,2.379278603057477e+18,20821095982161.297,1450126737299747.2,1.045455132171149e+16,3.470771592727571e+17,2.0155475587695396e+18
116.22652552046945,4728715382463027.0,2.428824387889847e+18,20822547002415.277,1480390673996975.5,1.0672910203384544e+16,3.543256082244907e+17,2.0575959408585096e+18
118.65105603087885,4729051901262469.0,2.479356929923413e+18,20824028831261.777,1511258375408949.2,1.0895632633941318e+16,3.617188310606258e+17,2.1004813319233434e+18
121.12407715149642,4729395547120093.0,2.530895795797499e+18,20825542043505.52,1542741855397370.2,1.1122805734716832e+16,3.6925971520124595e+17,2.1442203119169764e+18
123.64655869452635,4729746453493234.0,2.5834609367103473e+18,20827087226812.934,1574853365635722.0,1.1354518363478768e+16,3.7695120549113715e+17,2.1888297859493737e+18
126.21948986841687,4730104756810158.0,2.6370726958380846e+18,20828664981932.664,1607605400266443.2,1.1590861148913802e+16,3.8479630533514797e+17,2.2343269905319644e+18
128.8438796657852,4730470596521513.0,2.6917518158912435e+18,20830275922922.215,1641010700647289.2,1.1831926525793876e+16,3.9279807785573254e+17,2.2807294999366246e+18
131.52075725910092,4730844115153231.0,2.7475194468110264e+18,20831920677380.76,1675082260188503.0,1.2077808770835734e+16,4.009596470730864e+17,2.3280552326710835e+18
134.25117240428295,4731225458360792.0,2.8043971536077594e+18,20833599886688.36,1709833329282442.8,1.2328604039267116e+16,4.09284199108316e+17,2.3763224580726456e+18
137.03619585236862,4731614774984994.0,2.8624069243438403e+18,20835314206251.18,1745277420327370.2,1.2584410402113218e+16,4.177749834100693e+17,2.42554980302214e+18
139.876919769416,4732012217109152.0,2.921571178263632e+18,20837064305753.582,1781428312847062.5,1.28453278842177e+16,4.264353140050804e+17,2.475756258780074e+18
142.77445816480432,4732417940117744.0,2.981912774072691e+18,20838850869416.312,1818300058708019.2,1.3111458503011978e+16,4.352685707730773e+17,2.5269611879469066e+18
