"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-4.3424e-22,1,0.000488,0.000488,0,0
-3.7975e-22,1,0.00049,0.00049,0,0
-3.2526e-22,1,0.000492,0.000492,0,0
-2.7077e-22,1,0.000494,0.000494,0,0
-2.1629e-22,1,0.000496,0.000496,0,0
-1.618e-22,1,0.000498,0.000498,0,0
-1.0731e-22,1,0.0005,0.0005,0,0
-5.2823e-23,1,0.000502,0.000502,0,0
1.6639e-24,1,0.000504,0.000504,0,0
5.6152e-23,1,0.000506,0.000506,0,0
9.7307e-23,1,0.000508,0.000508,0,0
8.5224e-23,1,0.00051,0.00051,0,0
7.3141e-23,1,0.000512,0.000512,0,0
6.1058e-23,1,0.000514,0.000514,0,0
4.8975e-23,1,0.000516,0.000516,0,0
3.6892e-23,1,0.000518,0.000518,0,0
2.4809e-23,1,0.00052,0.00052,0,0
1.2726e-23,1,0.000522,0.000522,0,0
6.4313e-25,1,0.000524,0.000524,0,0
-1.144e-23,1,0.000526,0.000526,0,0
-2.1803e-23,1,0.000528,0.000528,0,0
-1.9123e-23,1,0.00053,0.00053,0,0
-1.6444e-23,1,0.000532,0.000532,0,0
-1.3764e-23,1,0.000534,0.000534,0,0
-1.1085e-23,1,0.000536,0.000536,0,0
-8.4055e-24,1,0.000538,0.000538,0,0
-5.726e-24,1,0.00054,0.00054,0,0
-3.0465e-24,1,0.000542,0.000542,0,0
-3.6713e-25,1,0.000544,0.000544,0,0
2.3123e-24,1,0.000546,0.000546,0,0
4.8846e-24,1,0.000548,0.000548,0,0
4.2905e-24,1,0.00055,0.00055,0,0
3.6963e-24,1,0.000552,0.000552,0,0
3.1021e-24,1,0.000554,0.000554,0,0
2.5079e-24,1,0.000556,0.000556,0,0
1.9137e-24,1,0.000558,0.000558,0,0
1.3196e-24,1,0.00056,0.00056,0,0
7.2538e-25,1,0.000562,0.000562,0,0
1.312e-25,1,0.000564,0.000564,0,0
-4.6297e-25,1,0.000566,0.000566,0,0
-1.0572e-24,1,0.000568,0.000568,0,0
-9.6247e-25,1,0.00057,0.00057,0,0
-8.3071e-25,1,0.000572,0.000572,0,0
-6.9895e-25,1,0.000574,0.000574,0,0
-5.6718e-25,1,0.000576,0.000576,0,0
-4.3542e-25,1,0.000578,0.000578,0,0
-3.0366e-25,1,0.00058,0.00058,0,0
-1.719e-25,1,0.000582,0.000582,0,0
-4.0134e-26,1,0.000584,0.000584,0,0
9.1629e-26,1,0.000586,0.000586,0,0
2.2339e-25,1,0.000588,0.000588,0,0
2.1588e-25,1,0.00059,0.00059,0,0
1.8666e-25,1,0.000592,0.000592,0,0
1.5744e-25,1,0.000594,0.000594,0,0
1.2822e-25,1,0.000596,0.000596,0,0
9.9005e-26,1,0.000598,0.000598,0,0
6.9786e-26,1,0.0006,0.0006,0,0
4.0566e-26,1,0.000602,0.000602,0,0
1.1348e-26,1,0.000604,0.000604,0,0
-1.7871e-26,1,0.000606,0.000606,0,0
-4.709e-26,1,0.000608,0.000608,0,0
-4.8415e-26,1,0.00061,0.00061,0,0
-4.1936e-26,1,0.000612,0.000612,0,0
-3.5456e-26,1,0.000614,0.000614,0,0
-2.8977e-26,1,0.000616,0.000616,0,0
-2.2498e-26,1,0.000618,0.000618,0,0
-1.6018e-26,1,0.00062,0.00062,0,0
-9.5388e-27,1,0.000622,0.000622,0,0
-3.0594e-27,1,0.000624,0.000624,0,0
3.4201e-27,1,0.000626,0.000626,0,0
9.8993e-27,1,0.000628,0.000628,0,0
1.0857e-26,1,0.00063,0.00063,0,0
9.4199e-27,1,0.000632,0.000632,0,0
7.983e-27,1,0.000634,0.000634,0,0
6.5462e-27,1,0.000636,0.000636,0,0
5.1094e-27,1,0.000638,0.000638,0,0
3.6725e-27,1,0.00064,0.00064,0,0
2.2356e-27,1,0.000642,0.000642,0,0
7.9884e-28,1,0.000644,0.000644,0,0
-6.3802e-28,1,0.000646,0.000646,0,0
-2.0749e-27,1,0.000648,0.000648,0,0
-2.4342e-27,1,0.00065,0.00065,0,0
-2.1156e-27,1,0.000652,0.000652,0,0
-1.797e-27,1,0.000654,0.000654,0,0
-1.4783e-27,1,0.000656,0.000656,0,0
-1.1597e-27,1,0.000658,0.000658,0,0
-8.4109e-28,1,0.00066,0.00066,0,0
-5.2246e-28,1,0.000662,0.000662,0,0
-2.0383e-28,1,0.000664,0.000664,0,0
1.1479e-28,1,0.000666,0.000666,0,0
4.3341e-28,1,0.000668,0.000668,0,0
5.4572e-28,1,0.00067,0.00067,0,0
4.7506e-28,1,0.000672,0.000672,0,0
4.0441e-28,1,0.000674,0.000674,0,0
3.3375e-28,1,0.000676,0.000676,0,0
2.6309e-28,1,0.000678,0.000678,0,0
1.9244e-28,1,0.00068,0.00068,0,0
1.2178e-28,1,0.000682,0.000682,0,0
5.1123e-29,1,0.000684,0.000684,0,0
-1.9534e-29,1,0.000686,0.000686,0,0
-9.0192e-29,1,0.000688,0.000688,0,0
-1.2233e-28,1,0.00069,0.00069,0,0
-1.0666e-28,1,0.000692,0.000692,0,0
-9.0992e-29,1,0.000694,0.000694,0,0
-7.5323e-29,1,0.000696,0.000696,0,0
-5.9655e-29,1,0.000698,0.000698,0,0
-4.3987e-29,1,0.0007,0.0007,0,0
-2.8318e-29,1,0.000702,0.000702,0,0
-1.265e-29,1,0.000704,0.000704,0,0
3.0189e-30,1,0.000706,0.000706,0,0
1.8688e-29,1,0.000708,0.000708,0,0
2.7418e-29,1,0.00071,0.00071,0,0
2.3944e-29,1,0.000712,0.000712,0,0
2.0469e-29,1,0.000714,0.000714,0,0
1.6994e-29,1,0.000716,0.000716,0,0
1.352e-29,1,0.000718,0.000718,0,0
1.0045e-29,1,0.00072,0.00072,0,0
6.5708e-30,1,0.000722,0.000722,0,0
3.0962e-30,1,0.000724,0.000724,0,0
-3.7842e-31,1,0.000726,0.000726,0,0
-3.8529e-30,1,0.000728,0.000728,0,0
-6.1447e-30,1,0.00073,0.00073,0,0
-5.3741e-30,1,0.000732,0.000732,0,0
-4.6036e-30,1,0.000734,0.000734,0,0
-3.8332e-30,1,0.000736,0.000736,0,0
-3.0627e-30,1,0.000738,0.000738,0,0
-2.2921e-30,1,0.00074,0.00074,0,0
-1.5216e-30,1,0.000742,0.000742,0,0
-7.5115e-31,1,0.000744,0.000744,0,0
1.9356e-32,1,0.000746,0.000746,0,0
7.8986e-31,1,0.000748,0.000748,0,0
1.3769e-30,1,0.00075,0.00075,0,0
1.2061e-30,1,0.000752,0.000752,0,0
1.0352e-30,1,0.000754,0.000754,0,0
8.6433e-31,1,0.000756,0.000756,0,0
6.9348e-31,1,0.000758,0.000758,0,0
5.2261e-31,1,0.00076,0.00076,0,0
3.5175e-31,1,0.000762,0.000762,0,0
1.8089e-31,1,0.000764,0.000764,0,0
1.0028e-32,1,0.000766,0.000766,0,0
-1.6083e-31,1,0.000768,0.000768,0,0
-3.0851e-31,1,0.00077,0.00077,0,0
-2.7062e-31,1,0.000772,0.000772,0,0
-2.3274e-31,1,0.000774,0.000774,0,0
-1.9485e-31,1,0.000776,0.000776,0,0
-1.5696e-31,1,0.000778,0.000778,0,0
-1.1907e-31,1,0.00078,0.00078,0,0
-8.1177e-32,1,0.000782,0.000782,0,0
-4.3287e-32,1,0.000784,0.000784,0,0
-5.3977e-33,1,0.000786,0.000786,0,0
3.2492e-32,1,0.000788,0.000788,0,0
6.9118e-32,1,0.00079,0.00079,0,0
6.0716e-32,1,0.000792,0.000792,0,0
5.2314e-32,1,0.000794,0.000794,0,0
4.3912e-32,1,0.000796,0.000796,0,0
3.551e-32,1,0.000798,0.000798,0,0
2.7107e-32,1,0.0008,0.0008,0,0
1.8705e-32,1,0.000802,0.000802,0,0
1.0303e-32,1,0.000804,0.000804,0,0
1.901e-33,1,0.000806,0.000806,0,0
-6.5013e-33,1,0.000808,0.000808,0,0
-1.4904e-32,1,0.00081,0.00081,0,0
-1.362e-32,1,0.000812,0.000812,0,0
-1.1757e-32,1,0.000814,0.000814,0,0
-9.8938e-33,1,0.000816,0.000816,0,0
-8.0305e-33,1,0.000818,0.000818,0,0
-6.1674e-33,1,0.00082,0.00082,0,0
-4.3041e-33,1,0.000822,0.000822,0,0
-2.4409e-33,1,0.000824,0.000824,0,0
-5.7766e-34,1,0.000826,0.000826,0,0
1.2855e-33,1,0.000828,0.000828,0,0
3.1487e-33,1,0.00083,0.00083,0,0
3.055e-33,1,0.000832,0.000832,0,0
2.6418e-33,1,0.000834,0.000834,0,0
2.2286e-33,1,0.000836,0.000836,0,0
1.8154e-33,1,0.000838,0.000838,0,0
1.4023e-33,1,0.00084,0.00084,0,0
9.8907e-34,1,0.000842,0.000842,0,0
5.759e-34,1,0.000844,0.000844,0,0
1.6272e-34,1,0.000846,0.000846,0,0
-2.5046e-34,1,0.000848,0.000848,0,0
-6.6364e-34,1,0.00085,0.00085,0,0
-6.8513e-34,1,0.000852,0.000852,0,0
-5.9351e-34,1,0.000854,0.000854,0,0
-5.0188e-34,1,0.000856,0.000856,0,0
-4.1026e-34,1,0.000858,0.000858,0,0
-3.1863e-34,1,0.00086,0.00086,0,0
-2.2701e-34,1,0.000862,0.000862,0,0
-1.3538e-34,1,0.000864,0.000864,0,0
-4.3761e-35,1,0.000866,0.000866,0,0
4.7864e-35,1,0.000868,0.000868,0,0
1.3949e-34,1,0.00087,0.00087,0,0
1.5363e-34,1,0.000872,0.000872,0,0
1.3332e-34,1,0.000874,0.000874,0,0
1.13e-34,1,0.000876,0.000876,0,0
9.2679e-35,1,0.000878,0.000878,0,0
7.2361e-35,1,0.00088,0.00088,0,0
5.2043e-35,1,0.000882,0.000882,0,0
3.1725e-35,1,0.000884,0.000884,0,0
1.1407e-35,1,0.000886,0.000886,0,0
-8.9116e-36,1,0.000888,0.000888,0,0
-2.9229e-35,1,0.00089,0.00089,0,0
-3.4446e-35,1,0.000892,0.000892,0,0
-2.9941e-35,1,0.000894,0.000894,0,0
-2.5435e-35,1,0.000896,0.000896,0,0
-2.093e-35,1,0.000898,0.000898,0,0
-1.6424e-35,1,0.0009,0.0009,0,0
-1.1918e-35,1,0.000902,0.000902,0,0
-7.4127e-36,1,0.000904,0.000904,0,0
-2.907e-36,1,0.000906,0.000906,0,0
1.5986e-36,1,0.000908,0.000908,0,0
6.1043e-36,1,0.00091,0.00091,0,0
7.7224e-36,1,0.000912,0.000912,0,0
6.7232e-36,1,0.000914,0.000914,0,0
5.7241e-36,1,0.000916,0.000916,0,0
4.7249e-36,1,0.000918,0.000918,0,0
3.7258e-36,1,0.00092,0.00092,0,0
2.7266e-36,1,0.000922,0.000922,0,0
1.7275e-36,1,0.000924,0.000924,0,0
7.2834e-37,1,0.000926,0.000926,0,0
-2.7079e-37,1,0.000928,0.000928,0,0
-1.2699e-36,1,0.00093,0.00093,0,0
-1.731e-36,1,0.000932,0.000932,0,0
-1.5095e-36,1,0.000934,0.000934,0,0
-1.2879e-36,1,0.000936,0.000936,0,0
-1.0663e-36,1,0.000938,0.000938,0,0
-8.4477e-37,1,0.00094,0.00094,0,0
-6.232e-37,1,0.000942,0.000942,0,0
-4.0164e-37,1,0.000944,0.000944,0,0
-1.8008e-37,1,0.000946,0.000946,0,0
4.149e-38,1,0.000948,0.000948,0,0
2.6305e-37,1,0.00095,0.00095,0,0
3.8798e-37,1,0.000952,0.000952,0,0
3.3885e-37,1,0.000954,0.000954,0,0
2.8971e-37,1,0.000956,0.000956,0,0
2.4058e-37,1,0.000958,0.000958,0,0
1.9145e-37,1,0.00096,0.00096,0,0
1.4232e-37,1,0.000962,0.000962,0,0
