t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
29.133959215593645,7.176989268415064e+16,7.244950702767046e+16,316033549524013.56,202657337556.64197,1460113069422.781,49611126441945.71,312306897147079.94
29.816638399905518,7.259978055089795e+16,7.32959806103829e+16,319687900376530.06,209816538273.3275,1511693699108.0347,51362689372021.914,323427959498991.75
30.51297116790363,7.343629444805406e+16,7.414951675537304e+16,323371428454231.1,217202645061.74734,1564909102621.009,53169640157902.01,334899126959128.44
31.223230591261704,7.427951500131275e+16,7.50102085255054e+16,327084488785905.44,224822527207.3184,1619808768307.3718,55033648439149.336,346730755672133.75
31.947695203086937,7.512952300321845e+16,7.587814949994394e+16,330827437135043.6,232683258709.63306,1676443659224.1787,56956433276219.875,358933499396069.56
32.686649107148675,7.598639942553234e+16,7.675343379630294e+16,334600630054280.75,240792124278.40204,1734866256328.2002,58939764582738.445,371518317753218.1
33.44038208929165,7.685022543093747e+16,7.763615609240067e+16,338404424936953.8,249156625501.66168,1795130602904.7969,60985464598281.05,384496484699680.4
34.20918973107749,7.772108238411506e+16,7.852641164764032e+16,342239180065860.3,257784487191.01562,1857292350271.7422,63095409402754.01,397879597219244.9
34.993373525699035,7.859905186220742e+16,7.942429632405592e+16,346105254659339.8,266683663908.79617,1921408804793.1108,65271530473495.16,411679584247092.0
35.793240996213015,7.948421566469893e+16,8.032990660705186e+16,350003008914781.0,275862346682.1703,1987538976239.5427,67515816286247.39,425908715829078.4
36.60910581613728,8.037665582272957e+16,8.124333962586026e+16,353932804049632.56,285328969909.343,2055743627531.773,69830313961184.625,440579612522424.0
37.44128793246003,8.127645460786269e+16,8.216469317374605e+16,357895002340007.7,295092218463.1423,2126085325905.6577,72217130955199.73,455705255043798.44
38.29011369110923,8.218369454032408e+16,8.309406572798421e+16,361889967156971.5,305161034997.39667,2198628495537.576,74678436801693.47,471298994170928.1
39.15591596493141,8.309845839672923e+16,8.403155646963203e+16,365918063000561.1,315544627461.6822,2273439471670.3115,77216464899137.73,487374560903967.8
40.03903428423004,8.402082921731296e+16,8.497726530312035e+16,369979655531621.94,326252476830.1244,2350586556280.463,79833514349707.55,503946076893064.7
40.93981496991464,8.495089031267413e+16,8.593129287568416e+16,374075111601509.0,337294345050.1154,2430140075329.4644,82531951849327.6,521028065138641.44
41.85861126931294,8.588872527005142e+16,8.68937405966536e+16,378204799279718.75,348680283216.94073,2512172437641.364,85314213630487.34,538635460971102.94
42.7957834946992,8.683441795913656e+16,8.786471065662747e+16,382369087879487.2,360420639980.453,2596758195451.724,88182807459233.62,556783623316814.9
43.751699164593184,8.778805253744008e+16,8.884430604654354e+16,386568347981417.06,372526070190.117,2683974106672.909,91140314687771.4,575488346257356.9
44.72673314788505,8.874971345521611e+16,8.983263057666717e+16,390802951455167.3,385007543784.872,2773899198922.318,94189392364141.53,594765870889198.4
45.721267810842754,8.97194854599556e+16,9.082978889551654e+16,395073271479233.44,397876354934.4435,2866614835361.348,97332775400480.34,614632897491146.2
46.73569316705961,9.069745360045589e+16,9.183588650873686e+16,399379682558869.25,411144131438.8856,2962204782393.7754,100573278801402.62,635106598006986.9
47.770407030400804,9.16837032304745e+16,9.28510297979454e+16,403722560542173.25,424822844393.3312,3060755279273.8286,103913799954082.4,656204628851059.6
48.82581517100882,9.267832001196866e+16,9.3875326039557e+16,408102282634358.3,438924818125.0532,3162355109675.1816,107357320981650.97,677945144044482.1
49.902331474429,9.368138991793323e+16,9.49088834236107e+16,412519227410242.3,453462740410.1715,3267095675273.4736,110906911161560.89,700346808690109.0
51.000378103917576,9.469299923483514e+16,9.59518110726092e+16,416973774824970.4,468449672977.4593,3375071071396.2334,114565729410610.05,723428812794306.2
52.120385665995926,9.5713234564652e+16,9.700421906038448e+16,421466306222993.0,483899062306.9515,3486378164795.503,118337026838360.23,747210885443978.9
53.262793379315845,9.674218282651659e+16,9.80662184310044e+16,425997204345304.56,499824750731.1802,3601116673599.4463,122224149370716.97,771713309347296.8
54.42804924690216,9.777993125797325e+16,9.913792121773766e+16,430566853334970.2,516240987847.09344,3719389249501.1543,126230540445491.39,796956935746889.5
55.616610231840205,9.882656741583973e+16,1.0021944046208147e+17,435175638740935.25,533162442246.8941,3841301562243.7046,130359743781791.86,822963199714395.6
56.828942436477014,9.988217917669168e+16,1.0131089023287232e+17,439823947520141.4,550604213576.2311,3966962386462.2905,134615406225151.42,849754135835468.4
58.06552128520656,1.0094685473695214e+17,1.024123856454907e+17,444512168037932.56,568581844928.3807,4096483690945.546,139001280670327.06,877352394294533.9
59.32683171091069,1.0202068261260338e+17,1.0352404288116864e+17,449240690066778.56,587111335583.2502,4229980730379.743,143521229063759.97,905781257368790.1
60.613368345128904,1.0310375163851141e+17,1.0464597920641717e+17,454009904783299.75,606209154100.2599,4367572139640.8125,148179225487725.56,935064656341155.5
61.925635712031486,1.041961509673638e+17,1.0577831299258045e+17,458820204763600.9,625892251774.3608,4509380030701.124,152979359328251.62,965227188842082.4
63.264148426272115,1.0529797006822792e+17,1.0692116373553291e+17,463671983976902.75,646178076464.653,4655530092218.912,157925838528926.22,996294136630316.9
64.62943139479756,1.0640929872471678e+17,1.0807465207552877e+17,468565637777481.6,667084586805.3186,4806151691880.402,163022992932765.94,1028291483822969.0
66.02202002269351,1.0753022703277066e+17,1.0923889981721386e+17,473501562894893.25,688630266808.7607,4961377981565.669,168275277714363.34,1061245935585440.9
67.44246042314738,1.0866084539804845e+17,1.1041402994981384e+17,478480157422486.6,710834140871.1168,5121346005411.719,173687276904577.72,1095184937291963.0
68.89130963161033,1.0980124453292712e+17,1.1160016666750901e+17,483501820804188.2,733715789190.4978,5286196810846.93,179263707010088.03,1130136694167755.0
70.36913582424253,1.1095151545310592e+17,1.1279743539000613e+17,488566953819556.6,757295363608.5768,5456075562673.575,185009420730174.56,1166130191424017.5
71.87651854072739,1.1211174947381675e+17,1.1400596278331834e+17,493675958567082.6,781593603886.3647,5631131660276.273,190929410773141.94,1203195214897241.2
73.41404891154194,1.132820382056288e+17,1.1522587678076634e+17,498829238445725.5,806631854425.265,5811518858036.305,197028813774857.44,1241362372204469.0
74.98232988977279,1.144624735498556e+17,1.1645730660420925e+17,504027198134682.8,832432081444.709,5997395389033.235,203312914321920.84,1280663114426540.5
76.58197648756824,1.156531476935493e+17,1.1770038278551662e+17,509270243571344.6,859016890628.0116,6188924092117.154,209787149082044.97,1321129758331359.8
